Date,IE00B84J9L26,IE00BK1KHS51,IE00BRB37Q12,IE00BRB37T43,IE00BYR8FS70,LP68838366,LU0067412154,LU0110450813,LU0154237738,LU0329760770,LU1670722161,LU1670724373,LU1889097876,LU1897340425,LU2286300988,LU2530434740,PTF
2024-02-29,352432.07999999996,271905.6524548,296231.6534058,265712.3723681,36211.89,,98777.9268888,268947.9508851,139550.038713,135864.0,331805.95810000005,356397.9174,180489.3142885,196073.4,82797.0,227012.81999999998,3240209.9745040997
2024-03-01,353513.16,271856.17833009997,296791.1801988,266278.76787070005,36222.009999999995,,98212.5746698,269100.9877347,139374.647823,135309.0,331930.0862,358567.8156,180449.11010679998,197484.0,84384.3,226790.04,3246263.8585338998
2024-03-04,353242.89,271196.5391681,295785.6449352,265585.0739826,36247.310000000005,,98394.8212012,268706.0553453,139232.3859235,135545.8,332057.101,359182.79480000003,180308.93509070002,197954.2,84305.65,226567.26,3244312.4614466
2024-03-05,353783.43,271635.7125755,296040.6421434,266070.10046449996,36272.61,,96060.1478282,268760.5622856,139133.826607,137603.0,332146.5887,360349.8576,180317.5930359,196073.4,84105.45,227012.81999999998,3245365.7412401
2024-03-06,354594.24,271241.1643942,295751.1719358,265633.1617739,36338.39,,96353.1818284,268538.2260066,138781.46388599998,137788.0,332094.62810000003,360587.4632,180024.970907,196896.25,81030.95,226567.26,3242220.5220319
2024-03-07,355134.78,271135.8812253,295624.383894,265550.7171983,36523.08,,94876.314208,268429.67636579997,138505.216637,138476.19999999998,332059.9877,362352.03420000005,179844.3354148,197484.0,81888.95,226121.7,3244007.2568432
2024-03-08,355675.32,271419.57372529997,295265.4148878,265482.0914301,36664.759999999995,,94993.37623020001,267988.8999636,138340.1114595,138180.19999999998,332207.2094,363305.9508,179570.4448024,199952.55000000002,82889.95000000001,226567.26,3248503.1126989
2024-03-11,355405.05,272243.4964431,295904.4590292,266041.17998829996,36662.229999999996,,96480.0018502,268717.69925099995,138637.979696,138209.80000000002,333745.82050000003,363180.1596,180328.61569739998,197719.1,81753.1,226790.04,3251818.7320552
2024-03-12,355134.78,272624.3162825,295929.5495772,265824.83736380003,36692.590000000004,,99985.8765266,268767.6875019,138648.192239,138602.0,332559.38680000004,363599.46359999996,180477.4646771,199835.0,80837.90000000001,226567.26,3256086.3045681003
2024-03-13,355675.32,272300.35079520004,295698.91342319996,265203.2836988,36796.32,,100439.79337300001,268382.3518404,138324.00337400002,138668.59999999998,332692.175,361611.2638,179960.32865379998,199717.44999999998,81903.25,226344.48,3253717.8839584
2024-03-14,354053.7,273201.1694867,296044.3956288,265208.7687849,36884.869999999995,,100458.2622724,268953.8822469,138917.6803055,137003.59999999998,332723.9287,362065.5098,180813.5066815,200305.19999999998,81467.09999999999,226567.26,3254668.8339067
2024-03-15,353783.43,273158.881359,295819.26727919996,264990.777464,36758.369999999995,,98954.4568614,268532.3737917,138810.659716,137536.40000000002,332611.34739999997,360021.4028,180416.70087899998,198777.05,80609.09999999999,226567.26,3247347.4775503
2024-03-18,353783.43,273227.3166987,295661.48710980004,265057.164322,36758.369999999995,,98712.4289058,268233.0442065,138845.43562,136951.8,332645.9878,359755.8436,180364.40881219998,200305.19999999998,79057.54999999999,227012.81999999998,3246372.287075
2024-03-19,354594.24,274302.4165336,297075.1577472,266148.523294,36816.560000000005,,97687.4656688,269372.89325160004,139292.282956,137536.40000000002,334077.791,359689.4538,180744.2230969,198306.85,80330.25,227458.38,3253432.8873481
2024-03-20,355405.05,274599.6518538,297910.425624,266721.1916474,36955.71,,97864.549714,270171.69963479997,139356.794465,138505.8,332729.70210000005,360440.7068,181049.30353640002,200070.1,80416.05,226790.04,3258986.7753754
2024-03-21,355945.59,275179.1989492,298186.8028062,267226.151259,36978.479999999996,,99173.905015,270796.8996207,139379.08477349998,139275.4,332865.37700000004,362456.86020000005,181106.23293,202186.0,81023.79999999999,229017.84,3270797.6225536
2024-03-22,356486.13,277045.86366730003,300116.500698,268779.03547249996,36991.130000000005,,98021.6930286,271852.0448553,140064.715375,138883.2,332949.0913,361754.526,182226.9722998,201480.7,82196.4,230131.74,3278979.7426965
2024-03-25,356486.13,276005.9662451,299284.650588,268017.59869799996,37072.090000000004,,97209.89651240001,271248.14203650004,139785.188693,138772.2,333073.2194,361111.5932,182151.513622,201715.8,81946.15,229240.62,3273120.7589950003
2024-03-26,356486.13,276359.0755289,299535.4147128,268242.1628544,36973.42,,97498.8675008,271229.73472889996,139902.3114715,138520.6,332923.111,361841.881,182256.05770960002,202068.45,81302.65,229240.62,3274380.4865069
2024-03-27,357026.67000000004,276964.353666,300235.06489619997,269127.0957693,36978.479999999996,,97250.4770118,271686.6637497,140122.0334825,139134.80000000002,332917.33759999997,362400.953,182505.2099055,201833.35,81581.5,229686.18000000002,3279450.169081
2024-03-28,356486.13,277601.9848875,300560.1137028,269627.9677845,36998.72,,98030.1601496,272069.1354906,140271.751474,140355.8,333058.78589999996,362058.5214,183067.34361669997,203596.6,81445.65,230577.3,3285805.9644057
2024-03-29,356486.13,277601.9848875,300560.1137028,269627.9677845,36998.72,,98030.1601496,272069.1354906,140271.751474,140355.8,333058.78589999996,362058.5214,183067.34361669997,203596.6,81445.65,230577.3,3285805.9644057
2024-04-01,355405.05,279041.4353545,300943.9662726,270118.1110786,36998.72,,98538.4762278,273479.8963932,140999.1030845,140355.8,333058.78589999996,362058.5214,184016.6020099,203596.6,81445.65,230577.3,3290634.0177211
2024-04-02,355405.05,277533.0565826,300582.6901476,269130.3102395,36938.0,,99234.471613,271702.9480581,140497.1507185,139689.80000000002,333252.1948,359388.95259999996,183181.7830709,202068.45,82203.55,229686.18000000002,3280494.5878302
2024-04-03,355405.05,276300.2297874,299009.7879258,267947.3486224,36932.939999999995,,97671.1062012,270649.9018791,139761.9507795,139208.80000000002,333214.66770000005,359626.55819999997,181943.8510844,201128.05,81002.35,228572.28,3268374.8721798
2024-04-04,356215.86,275186.57257910003,298448.8097178,267493.4864047,37074.619999999995,,97260.2654546,270123.4186956,139394.797024,139120.0,333255.0815,360059.83900000004,181320.38892650002,201950.9,80523.3,229017.84,3266445.1793023
2024-04-05,355675.32,277067.4747022,299360.6492016,268052.6725189,37024.020000000004,,97709.4979914,271002.2053491,140038.643043,137647.4,333292.6086,359962.0014,182505.8466369,200775.4,79250.6,228349.5,3267713.8394431
2024-04-08,355405.05,275474.3718909,298168.6790502,266968.89852590003,36917.759999999995,,96415.7643768,270317.5487487,139479.3269885,137869.4,333468.6973,358120.558,181483.70652600002,201010.50000000003,80852.2,228126.72,3260079.181407
2024-04-09,356215.86,275969.75679,298744.6257642,267758.61922369996,36948.119999999995,,96867.5461924,270819.9619632,139422.4850825,137891.6,333379.2096,359479.8018,181415.2779235,200657.85,80473.25,229017.84,3265061.8043395
2024-04-10,352702.35000000003,277433.50453,298579.389108,268077.5346655,36879.810000000005,,98876.87155,271519.1210691,140323.31797899998,137329.2,333278.1751,360304.433,183547.84555919998,201245.6,80687.75,229463.40000000002,3270248.3025608
2024-04-11,352432.07999999996,278001.7970821,299907.2722842,268586.3404224,36758.369999999995,,99383.9376126,271981.16404380003,140947.38304349998,137321.8,333087.6529,356198.748,183414.043864,202656.19999999998,80744.95000000001,229463.40000000002,3270885.1392526
2024-04-12,352432.07999999996,280471.88577590004,302036.3744034,270722.51439880003,36743.189999999995,,98260.7373704,273411.4881978,142060.8333125,138328.2,333087.6529,356806.7388,184282.921926,203596.6,82453.79999999999,231245.64,3285940.6570848003
2024-04-15,350540.19,279162.4459078,300461.1398208,269194.4045315,36548.380000000005,,96973.5676998,272051.1784557,141989.070826,137617.8,333269.515,355213.3836,184522.7714361,203361.5,80573.34999999999,230577.3,3272055.9972777
2024-04-16,349188.84,277728.3518191,299146.4556864,268162.50838039996,36315.619999999995,,95728.0092302,270121.4912358,141928.771961,134672.6,332755.6824,352840.8218,183483.92813860002,199012.15,78557.05,229686.18000000002,3249328.4606515
2024-04-17,350540.19,278119.0536579,300192.63057000004,268953.8387522,36449.71,,95606.3620296,270557.5035267,141862.1817185,135360.8,332833.6233,352819.8566,182957.3552754,199717.44999999998,78764.4,229463.40000000002,3254198.3554303
2024-04-18,349729.38,277536.7451129,298960.353993,268257.6327971,36505.369999999995,,95839.1580106,270024.9819003,141615.690466,135775.19999999998,332980.84500000003,354172.11199999996,183002.1347126,198071.75000000003,77305.8,229908.96,3249686.1139925
2024-04-19,349999.64999999997,277546.2439295,298780.88842140004,268112.8962766,36540.79,,95324.31665719999,269960.877567,141418.619813,136530.0,333029.9189,354280.4322,182696.8039856,196778.69999999998,76833.9,230131.74,3247965.7777503
2024-04-22,350810.46,278605.5680863,300442.766169,269211.269525,36710.299999999996,,97179.0293866,271167.7587156,141868.95049699998,137913.80000000002,333269.515,352977.0956,183180.0310584,196896.25,75475.40000000001,230354.52,3256062.7140379
2024-04-23,351621.27,277793.77421249996,299427.4041948,268562.5440751,36720.42,,98546.9104994,270944.4959523,141278.78690099998,138964.6,333367.66280000005,354514.5436,182288.2146476,198424.4,76333.40000000001,229908.96,3258697.3868827
2024-04-24,350810.46,277699.0676278,298989.4100592,268120.6080784,36669.82,,100431.0162656,270566.9958339,141406.4220975,138846.19999999998,333561.0717,353654.9704,182614.0108829,200305.19999999998,78685.75,229686.18000000002,3262047.1829453
2024-04-25,349729.38,276174.6603616,297360.4478796,266594.3712863,36598.979999999996,,101197.8283852,269138.6909235,140857.8259745,138150.6,333408.0766,353399.89379999996,181925.5961153,194427.69999999998,77441.65000000001,228126.72,3244532.421326
2024-04-26,350810.46,277599.39682019997,299227.9621044,268334.53375299997,36659.700000000004,,103859.004156,270782.8726617,141406.929486,139231.0,333307.0421,352376.0932,182176.6244663,200657.85,78178.1,229463.40000000002,3264070.9687476
2024-04-29,351621.27,277304.5091544,299006.24647320004,268412.4614858,36738.130000000005,,105070.372368,270935.9061858,141080.0717335,139652.8,333506.2244,354787.0912,181839.30499449998,200775.4,79043.25,229686.18000000002,3269459.2179952
2024-04-30,350269.92000000004,277522.267295,298406.6126664,268021.3985042,36867.159999999996,,105164.4114976,270591.2899416,141241.91307150002,138861.0,333511.9978,353903.0586,182565.16477439998,201010.50000000003,78843.05,230131.74,3266911.4841507003
2024-05-01,351621.27,277863.2458875,300058.0477986,268687.98889659997,36760.9,,105246.82074180001,270803.3311377,141352.59333550002,138861.0,333511.9978,353903.0586,182708.22710709999,201010.50000000003,78843.05,230131.74,3271363.7713048
2024-05-02,353242.89,278621.7778799,301334.2807944,269474.6999918,36846.92,,105197.46964339999,272231.9606169,141510.753408,139645.4,333598.5988,354514.5436,182630.0473036,199835.0,76869.65000000001,230131.74,3275685.732038
2024-05-03,354864.51,277878.5834916,300297.7836936,268858.6070239,37018.96,,104426.4276998,271842.62171850004,140919.1492125,140348.4,333982.52989999996,355119.0402,181654.0782284,203714.15,77384.45,230577.3,3278886.5911683
2024-05-06,354864.51,277551.3973687,299944.198806,268994.51472639997,37018.96,,109311.273262,272324.5857684,140753.2247765,140096.8,333982.52989999996,355119.0402,182222.1407499,203714.15,77012.65,231022.86,3283932.8355579
2024-05-07,355405.05,278421.7960433,300714.22116119997,269733.8379946,37254.25,,109000.47222020001,272817.7634043,140784.861589,140984.80000000002,334435.7418,358508.4142,182538.0516301,204889.65,78478.40000000001,231468.42,3295435.7300427
2024-05-08,355134.78,279467.3100492,301029.1302564,269983.79110000003,37236.54,,107049.44960800001,273096.4243419,141152.15568599998,141465.8,334681.1113,358183.4536,183383.0742899,204772.1,77963.6,231245.64,3295844.3602314
2024-05-09,355675.32,278411.4991931,300990.2323344,269544.9915287,37226.42,,106785.7281588,272423.6384463,140804.420636,141465.8,334681.1113,358183.4536,182931.3013478,204772.1,77963.6,231245.64,3293105.2565451
2024-05-10,355134.78,279118.970494,300862.0080228,269623.5875201,37264.369999999995,,110761.89570640001,272732.06859479996,140963.8353855,143515.6,334868.7468,358732.043,183171.8937112,205830.05000000002,77262.90000000001,230577.3,3300420.0492348
2024-05-13,355405.05,278686.4798263,299997.5553456,268865.2554653,37266.9,,110681.41285319999,271921.3303176,140560.3691665,143722.8,335039.0621,358319.7274,182464.4270591,204654.55,77069.85,230800.08,3295454.8495336
2024-05-14,355945.59,277794.43712930003,299871.060111,268559.2247322,37264.369999999995,,110305.0307986,271691.161821,140282.59255499998,143782.0,335249.7912,358008.7436,182259.2133344,204654.55,77391.59999999999,230131.74,3293191.1052815
2024-05-15,357837.48,278700.4240384,300639.7951242,269362.6374146,37373.159999999996,,109989.1068722,272322.1036152,140101.79072050002,145069.6,335212.2641,359392.4468,181954.8457137,206300.25,77634.7,229908.96,3301799.5643988
2024-05-16,357026.67000000004,278076.9821921,299558.70550619997,268793.8225232,37449.060000000005,,111486.72174539999,272340.9917901,139812.2865975,145180.6,335500.93409999995,361506.4378,182490.2987774,207828.4,79407.90000000001,230131.74,3306591.5510319
2024-05-17,356756.39999999997,277774.3078929,299157.39556920005,268417.73438760004,37476.89,,113689.69921320002,272003.6863251,139733.3043205,145239.80000000002,335547.1213,360384.7996,182635.7418448,206888.00000000003,79300.65,229908.96,3304914.4904533
2024-05-20,356756.39999999997,277982.1048641,299459.6634708,268464.4759061,37476.89,,113804.5711058,272278.518282,139874.491468,145239.80000000002,335547.1213,360384.7996,182820.2758151,206888.00000000003,79300.65,229908.96,3306186.7218119
2024-05-21,357296.94,278601.3955634,300068.1092598,269042.351311,37481.950000000004,,112016.34050579999,272654.0430534,140052.00907149998,145291.6,335873.3184,359755.8436,182848.934735,205830.05000000002,79786.85,230577.3,3307177.0354999
2024-05-22,356215.86,278809.0270693,299858.2548444,269014.44297830004,37454.119999999995,,111375.00744439999,272634.8821875,140278.3235345,144951.19999999998,335855.99820000003,358840.3632,183409.0881715,207123.1,79286.35,230800.08,3305906.0976299
2024-05-23,355134.78,278535.0790768,299129.1245292,268521.1705755,37436.409999999996,,109954.55832400001,272021.2556067,140151.9226235,142020.8,335896.41199999995,359518.238,183468.806769,207358.2,79665.3,230577.3,3299389.3575047
2024-05-24,355405.05,278173.5405631,298816.8002148,268256.7523542,37438.939999999995,,107548.47185,271402.9613541,139896.5490735,140481.6,335830.0179,357848.01039999997,182881.59425030003,205947.6,78771.55,229686.18000000002,3288385.61796
2024-05-27,355405.05,277854.8673264,298474.4783076,267949.4387597,37438.939999999995,,108227.6747576,271092.0443967,139736.285078,140607.4,335830.0179,357848.01039999997,182679.46206529997,205947.6,78771.55,229686.18000000002,3287548.9989913
2024-05-28,354864.51,277454.36820009997,297580.0154166,267114.6618233,37449.060000000005,,107823.111914,270578.9696292,139645.173457,140711.0,336239.9293,358305.7506,182438.2449843,207123.1,78936.0,229017.84,3285281.7353245
2024-05-29,354053.7,277982.1700474,298545.1407624,267707.4218349,37347.86,,106950.33254840001,270924.673977,140315.7671265,138713.0,336141.78150000004,355789.9266,183203.7282789,206182.69999999998,78078.0,229686.18000000002,3281622.3826755
2024-05-30,354864.51,277902.7490785,298504.773756,267719.77242449997,37454.119999999995,,105497.617505,270499.5453825,139968.4878865,139223.59999999998,336026.3135,354888.42299999995,182290.39715459998,206535.35,78228.15,229463.40000000002,3279067.2096876
2024-05-31,355405.05,277827.327778,298549.3460796,268016.6499659,37479.42,,104534.6918492,270363.5962821,139992.318353,140733.2,336084.0475,355555.81519999995,182341.6500277,204419.45,74646.0,229686.18000000002,3275634.7430355
2024-06-03,356486.13,277479.5701223,299104.5463938,268578.6798375,37479.42,,105146.9400582,270637.0661142,139927.442196,142368.59999999998,336092.70759999997,358172.971,182358.40927869998,206535.35,73845.2,229463.40000000002,3283676.4326007
2024-06-04,356756.39999999997,278737.6584811,299045.533122,268765.682495,37466.770000000004,,105614.5690222,270129.2349951,139901.5461905,141939.4,336164.8751,359815.245,182819.5710055,206417.8,72829.9,230354.52,3286758.7054113997
2024-06-05,357026.67000000004,279136.116077,299885.4909624,269776.3724106,37555.32,,105850.5415264,270835.5512421,140187.541776,142213.2,336306.3234,360866.9992,183286.75364840002,208533.69999999998,73101.59999999999,230800.08,3295362.2602429
2024-06-06,357026.67000000004,278757.4045347,299556.8123562,269256.5013644,37456.65,,106352.2949962,270599.852439,140144.15826,142546.19999999998,336704.68799999997,361579.81600000005,183361.9600364,209944.3,75518.3,230577.3,3299382.9079869
2024-06-07,355405.05,279470.1213759,299763.8750064,269558.11281069997,37507.25,,106441.30969400001,271094.374242,140783.7016725,141517.6,336823.04270000005,361045.20340000006,184583.4791698,210532.05,75382.45000000001,231468.42,3301376.0400713
2024-06-10,355134.78,280769.6483683,301687.31793059997,271271.99125210004,37277.020000000004,,107207.7890372,272798.6830155,141685.7400665,142072.6,336771.0821,357554.49759999994,185276.6073516,210532.05,76404.9,232136.76,3308581.4667218
2024-06-11,355675.32,280833.8921843,302726.9980476,272026.7405628,37279.549999999996,,106129.175787,272976.1722666,141954.2169545,141347.4,336759.5353,357662.8178,185341.357729,211472.44999999998,77999.35,233027.88,3313212.8566318
2024-06-12,356756.39999999997,279329.38640879997,300174.06507899996,270245.3045914,37380.75,,103701.076134,270877.13928,140873.5226315,141621.19999999998,336869.22990000003,358637.6996,183535.20704160002,213000.6,78471.25,232136.76,3303609.5906663
2024-06-13,357296.94,281378.0254831,302765.2750164,272835.4700472,37416.17,,105282.6149278,272977.7505489,141758.2834275,141258.59999999998,336952.94419999997,360493.1198,185769.8559359,213588.35,79250.6,234364.56,3323388.5593868
2024-06-14,357026.67000000004,283253.7543745,304919.3667156,274761.2523151,37193.53,,105364.9652254,274572.7647696,142989.676933,141761.8,336358.284,362355.5284,187530.62249150002,214646.30000000002,80358.85,235032.90000000002,3338126.2652247003
2024-06-17,356486.13,281527.0268538,303623.3490402,273335.1543181,37147.990000000005,,104908.7907804,273519.621486,142378.9718995,140193.0,336118.6879,361310.76259999996,186993.3893831,213588.35,81252.6,233473.44,3325857.2642611
2024-06-18,357296.94,281698.5214771,303691.865925,273670.4616068,37279.549999999996,,104310.7616128,273875.11344539997,142192.1233855,140711.0,336029.20019999996,360576.9806,186211.6013596,213941.0,81574.35,234364.56,3327424.0296122
2024-06-19,357296.94,281483.6556805,303407.287617,273414.0161496,37274.490000000005,,105924.98268700001,273618.4759641,142170.4748095,140962.6,336384.26430000004,361625.24059999996,186825.0780474,213941.0,81574.35,234364.56,3330267.4158551
2024-06-20,357026.67000000004,282068.76394060004,303935.19375659997,273646.9481719,37289.67,,105043.6681908,274120.76613510004,142416.282347,141821.0,336404.4712,361611.2638,186887.99031340002,215939.35,81653.0,235032.90000000002,3334897.9378554
2024-06-21,357296.94,283249.1918074,305310.3350052,274900.6135,37304.85,,104256.3762564,275459.2093845,143062.203501,142324.2,336548.8062,361967.6722,187518.8950204,214176.09999999998,80573.34999999999,235255.68000000002,3339204.4228749
2024-06-24,357296.94,282104.1925156,303943.604391,273670.0128492,37347.86,,103181.1233758,274721.9952519,142421.780855,142087.4,336652.72740000003,361024.2382,186686.9253543,214176.09999999998,80509.0,234587.34,3330411.2401928
2024-06-25,357026.67000000004,283113.10966119997,304764.9210144,274637.4391177,37393.4,,104230.6021126,275215.7355624,142806.633233,142191.0,336623.86039999995,362509.2732,187356.051966,213705.9,79636.7,235032.90000000002,3336244.1962673
2024-06-26,356215.86,283230.3253325,304371.3780408,274221.2993663,37375.689999999995,,104626.69182499999,274842.2280393,142952.857081,141606.40000000002,336569.0131,360992.79040000006,187620.23743029998,215234.05,80709.2,235032.90000000002,3335600.9206152
2024-06-27,356486.13,282667.338226,303737.2611378,273665.3765003,37390.869999999995,,103307.51562399999,273808.5030153,142544.3637575,141495.4,336649.8407,359902.60000000003,186781.2977579,215586.7,80866.5,234810.12,3329699.8167188
2024-06-28,355675.32,282349.6957827,303110.11607519997,273069.6044472,37398.46,,102332.654188,273729.8296665,142694.935793,141791.40000000002,336488.18549999996,359986.4608,186745.0821578,214881.40000000002,82825.6,234364.56,3327443.3044104
2024-07-01,354594.24,281798.2149801,301841.084622,271637.5677287,37484.479999999996,,102221.92414999999,272813.7475305,142316.937358,142154.0,336750.8752,358469.978,186278.01164369998,211002.25,82725.5,233027.88,3315116.691213
2024-07-02,355405.05,281874.8605127,301919.4913224,271739.2698587,37481.950000000004,,102356.7219226,272459.8897218,142243.9945635,141747.0,336632.5205,357753.667,185467.9451373,211707.55000000002,83755.1,233250.66,3315795.670539
2024-07-03,356756.39999999997,281320.5306457,301368.90272159997,271546.7333371,37578.090000000004,,102618.73699440001,272140.0284996,141434.2672905,142035.6,336678.7077,358732.043,184658.6355003,213118.15,83733.65,233250.66,3316971.1356892
2024-07-04,356756.39999999997,281387.21553670004,301283.3929224,271469.6884861,37600.86,,103118.2562068,272062.8137151,141505.1217555,142154.0,336831.7028,360024.897,185230.58048150002,213118.15,83733.65,233250.66,3319527.3889041
2024-07-05,357837.48,281947.5971585,302005.2232512,271970.7434188,37767.840000000004,,102321.82252500001,272952.091656,141518.127934,141961.6,336932.73730000004,361080.14540000004,185085.1193934,214528.75,83483.40000000001,232805.09999999998,3324197.7780369
2024-07-08,358107.75,282005.2714479,301934.719821,272147.64903030003,37729.89,,100278.95161240001,273414.442572,141486.62786449998,142028.2,336990.4713,361992.1316,185448.00222929998,215234.05,84112.6,233473.44,3326384.1974774
2024-07-09,358378.02,282225.2917393,302691.02567339997,272393.4950281,37727.36,,100583.9516558,273826.4826636,141731.67252,141562.0,337103.0526,361911.765,185913.5810299,215704.25000000003,84048.25,233696.22,3329496.4179101
2024-07-10,358648.29,282348.6351686,302690.43501059996,272633.74131149997,37851.33,,100497.4505148,273983.6590956,141622.203751,142250.19999999998,337105.93929999997,362802.78599999996,185703.393592,216174.45,82839.9,233473.44,3330625.8537441
2024-07-11,359999.64,281978.4821672,302335.5072486,272390.0561791,37838.68,,101019.4675488,273835.01922210003,141244.11415399998,144203.80000000002,337192.5403,362240.21979999996,184952.4149586,216644.65,82668.3,233696.22,3332239.1115784002
2024-07-12,360810.45,281120.7029267,301956.3825054,272078.6793772,37863.979999999996,,103230.48171400001,273743.1296712,140960.75506949998,145128.80000000002,337250.2743,363515.6028,185103.65268220002,215704.25000000003,81731.65000000001,233250.66,3333449.4510462
2024-07-15,360269.91,281089.13520869997,301509.50066160003,271437.54378410004,37884.22,,102239.186356,273486.692385,140969.9528355,144758.80000000002,337432.13639999996,364057.2038,185180.5369976,214058.55000000002,82232.15000000001,233250.66,3329856.1784285
